Year,Region,CategoryID,Category,Rollup,CO2,CH4,CH4 (CO2eq),N2O,N2O (CO2eq),HFCs,PFCs,SF6,NF3,CO2eq,Unit
1992,Quebec,532,Indirect Sources,FALSE,0,0,0,1.29273927,385.2363024,0,0,0,0,385.2363024,kt
1993,Quebec,532,Indirect Sources,FALSE,0,0,0,1.334883979,397.7954256,0,0,0,0,397.7954256,kt
1994,Quebec,532,Indirect Sources,FALSE,0,0,0,1.296124206,386.2450133,0,0,0,0,386.2450133,kt
1995,Quebec,532,Indirect Sources,FALSE,0,0,0,1.334419226,397.6569292,0,0,0,0,397.6569292,kt
1996,Quebec,532,Indirect Sources,FALSE,0,0,0,1.366698531,407.2761623,0,0,0,0,407.2761623,kt
1997,Quebec,532,Indirect Sources,FALSE,0,0,0,1.356143361,404.1307216,0,0,0,0,404.1307216,kt
1998,Quebec,532,Indirect Sources,FALSE,0,0,0,1.376755204,410.2730507,0,0,0,0,410.2730507,kt
1999,Quebec,532,Indirect Sources,FALSE,0,0,0,1.38035654,411.3462491,0,0,0,0,411.3462491,kt
2000,Quebec,532,Indirect Sources,FALSE,0,0,0,1.347502815,401.5558389,0,0,0,0,401.5558389,kt
2001,Quebec,532,Indirect Sources,FALSE,0,0,0,1.384525548,412.5886134,0,0,0,0,412.5886134,kt
2002,Quebec,532,Indirect Sources,FALSE,0,0,0,1.412765694,421.0041768,0,0,0,0,421.0041768,kt
